state,mu_ret1d_SPY,sd_ret1d_SPY,mu_ret1d_TLT,sd_ret1d_TLT,mu_ret1d_GLD,sd_ret1d_GLD,mu_ret1d_UUP,sd_ret1d_UUP,mu_ret1d_HYG,sd_ret1d_HYG,mu_ret1d_VIX,sd_ret1d_VIX,mu_vol20_SPY,sd_vol20_SPY,mu_vol20_TLT,sd_vol20_TLT,mu_vol20_GLD,sd_vol20_GLD,mu_vol20_UUP,sd_vol20_UUP,mu_vol20_HYG,sd_vol20_HYG,mu_vol20_VIX,sd_vol20_VIX,mu_corr60_SPY_TLT,sd_corr60_SPY_TLT,mu_corr60_HYG_SPY,sd_corr60_HYG_SPY,dwell_time_days,label,unconditional_p
0,0.029419340804811095,0.9677552843681045,-0.03382616733976696,1.1531117617622844,0.0007614835891716601,0.9718589411729756,0.008835404331263532,0.9200330857033554,0.02139747567703834,0.8015537551629137,-0.07726434617057036,1.0649885404948907,0.25095846049190074,0.495663997845105,0.4755981949265602,0.8978108669502232,0.10909049157306859,1.0630986404424716,-0.056143017810734344,0.6534757284257201,0.12219241590569944,0.4479276502208127,0.4735703719385665,1.2000311065683742,0.18403775313480558,1.2079610354000656,0.8600792825672768,0.4408455021238251,35.68569057885672,normal,0.3349655393633415
1,-0.07424690590835255,1.964815859219373,0.0420629758820713,1.595480132749786,-0.01711035391382617,1.432871093621847,-0.026491471529903242,1.377956842303267,-0.07739820543424182,2.3394012516896834,0.07424035008720083,1.4980651296615335,1.5216398637008646,1.9859595848830445,1.187630572926438,2.1325854650325073,0.7748741726507486,1.1995191207394105,0.5795094373271169,1.8041683408479285,1.6640065755187934,2.131292479577056,0.7605018072343336,1.4401289865173896,-0.7435769597213272,1.1498903393322517,0.8965692806609431,1.0161862124034435,34.43713796286615,stress,0.15968521796229102
2,0.021013093038124063,0.5286775928863842,-0.01146190048285572,0.8757514225207829,-0.005195283884580717,0.6944205143025309,0.013748995781753716,0.7325434575979077,0.0012678524148572537,0.38326007778626847,0.027704106030460602,0.9383038565234145,-0.5117819179474318,0.24219848786469156,-0.19585101509920444,0.5450922930049356,-0.6099633230441907,0.450072321422312,-0.5891617894508988,0.5766613894324529,-0.4430987941245094,0.1750323535464107,-0.15465301806200987,0.7108097680943446,0.23648629610771002,1.0295216999182397,0.6125747937643732,0.38405078827365574,67.073980862883,calm,0.5053492426743675
