state,label,dwell_days,mu_ret1d_SPY,sd_ret1d_SPY,mu_ret1d_TLT,sd_ret1d_TLT,mu_ret1d_GLD,sd_ret1d_GLD,mu_ret1d_UUP,sd_ret1d_UUP,mu_ret1d_HYG,sd_ret1d_HYG,mu_ret1d_VIX,sd_ret1d_VIX,mu_vol20_SPY,sd_vol20_SPY,mu_vol20_TLT,sd_vol20_TLT,mu_vol20_GLD,sd_vol20_GLD,mu_vol20_UUP,sd_vol20_UUP,mu_vol20_HYG,sd_vol20_HYG,mu_vol20_VIX,sd_vol20_VIX,mu_corr60_SPY_TLT,sd_corr60_SPY_TLT,mu_corr60_HYG_SPY,sd_corr60_HYG_SPY
0,stress,53.61186861358066,-0.1276836091131541,2.1788362518948077,0.05957668070279092,1.7165129352849,-0.015854924330983136,1.6344675569500813,-0.05357080597069489,1.6346047765824578,-0.15777281817260555,2.7921866617938678,0.013551968511749729,1.285919701851126,2.198579450584691,1.7273033234982467,1.9143217726446247,1.6869005466890281,1.5417579940942907,1.2658687393160941,1.582285125278732,1.5401677966643383,1.974996892223619,2.2884975925380444,0.8194079230510031,1.1923720835556335,-0.7290316075307834,1.288781560874707,0.9516648881534603,0.7630426151987774
1,normal,24.814042720316706,-0.10193294716238235,1.576090778574284,0.09561356077499636,1.2790953223671602,-0.03301552857935846,0.9938843681924651,0.06744160304796007,0.9238213842898759,-0.05706199711798738,2.2083017774549996,0.06807230204076439,1.681800927294021,1.5915561255831057,1.0880744269621783,0.7645923946597549,0.8050260801683702,-0.09941232214050762,0.5404370973772761,-0.4514964568697037,0.5805854336392745,2.153477816917439,2.024056186781723,1.488645446996612,1.2587484580823254,-1.3697172481633086,0.8505768181973614,1.6510365835715954,0.48658800796628654
2,calm,78.75820122191585,0.05713021937559071,0.7719822580651311,-0.06055122321004537,1.1055289264452808,0.013026113372715423,0.8590156951081199,-0.04097765703613021,0.9266758941064199,0.07737430836146796,0.8321755942950839,-0.02336064554087463,0.7816636829355591,-0.24617206496657693,0.6305583521515207,0.11436534040580325,1.1004278782582981,-0.18679796198526769,0.5770023411688231,-0.2485025186602732,0.9719484217415195,0.0983582369221829,0.637823395640591,-0.4033238303779167,0.5397782100331503,-0.6833939650623585,0.8306901315361521,0.9682111434272558,0.9721939647172754
